2010/2011,VVV-Venlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,0.0,1.0,3.0,0.5,9.0,0.0,1.0,1.0,3.0,0.3333333333333333,12.0,-1.0,3.0,4.0,3.0,0.3,15.0,-3.0,3.0,6.0,3.0,0.23076923076923078,16.0,-4.0,4.0,8.0,3.0,0.1875,17.0,-5.0,6.0,11.0,6.0,0.35294117647058826,16.0,-4.0,7.0,11.0,6.0,0.3333333333333333,16.0,-7.0,7.0,14.0,6.0,0.2857142857142857,17.0,-8.0,7.0,15.0,6.0,0.25,17.0,-10.0,7.0,17.0,6.0,0.2222222222222222,17.0,-13.0,7.0,20.0,6.0,0.21428571428571427,17.0,-15.0,10.0,25.0,9.0,0.2903225806451613,17.0,-12.0,14.0,26.0,9.0,0.2727272727272727,17.0,-16.0,15.0,31.0,9.0,0.2647058823529412,17.0,-17.0,15.0,32.0,9.0,0.2647058823529412,17.0,-19.0,15.0,34.0,9.0,0.24324324324324326,17.0,-23.0,15.0,38.0,10.0,0.2631578947368421,17.0,-23.0,17.0,40.0,10.0,0.24390243902439024,17.0,-24.0,18.0,42.0,10.0,0.22727272727272727,17.0,-27.0,18.0,45.0,10.0,0.2127659574468085,17.0,-32.0,19.0,51.0,13.0,0.2765957446808511,17.0,-29.0,22.0,51.0,13.0,0.26,17.0,-32.0,22.0,54.0,13.0,0.24528301886792453,17.0,-33.0,22.0,55.0,16.0,0.2962962962962963,17.0,-32.0,23.0,55.0,16.0,0.2807017543859649,17.0,-34.0,23.0,57.0,16.0,0.27586206896551724,17.0,-35.0,24.0,59.0,17.0,0.2786885245901639,17.0,-35.0,24.0,59.0,17.0,0.2698412698412698,17.0,-36.0,26.0,62.0,17.0,0.265625,17.0,-39.0,27.0,66.0,17.0,0.26153846153846155,17.0,-42.0,29.0,71.0,18.0,0.2647058823529412,17.0,-42.0,31.0,73.0,21.0,0.29577464788732394,17.0,-41.0,34.0,75.0,21.0,0.2876712328767123,17.0,-42.0,34.0,76.0
2010/2011,Vitesse,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,1.0,3.0,0.5,7.0,0.0,5.0,5.0,3.0,0.3333333333333333,14.0,-3.0,5.0,8.0,3.0,0.3,16.0,-7.0,5.0,12.0,3.0,0.23076923076923078,17.0,-8.0,6.0,14.0,4.0,0.25,16.0,-8.0,6.0,14.0,7.0,0.4117647058823529,14.0,-6.0,8.0,14.0,8.0,0.4444444444444444,14.0,-6.0,8.0,14.0,8.0,0.38095238095238093,16.0,-9.0,9.0,18.0,8.0,0.3333333333333333,16.0,-12.0,10.0,22.0,8.0,0.2962962962962963,16.0,-14.0,10.0,24.0,9.0,0.32142857142857145,16.0,-14.0,10.0,24.0,10.0,0.3225806451612903,16.0,-14.0,11.0,25.0,13.0,0.3939393939393939,15.0,-10.0,16.0,26.0,16.0,0.47058823529411764,13.0,-8.0,18.0,26.0,17.0,0.5,14.0,-8.0,19.0,27.0,17.0,0.4594594594594595,15.0,-11.0,20.0,31.0,17.0,0.4473684210526316,15.0,-12.0,20.0,32.0,18.0,0.43902439024390244,15.0,-12.0,21.0,33.0,18.0,0.4090909090909091,15.0,-13.0,21.0,34.0,21.0,0.44680851063829785,14.0,-10.0,26.0,36.0,22.0,0.46808510638297873,14.0,-10.0,27.0,37.0,22.0,0.44,15.0,-11.0,27.0,38.0,25.0,0.4716981132075472,14.0,-9.0,29.0,38.0,25.0,0.46296296296296297,15.0,-14.0,30.0,44.0,28.0,0.49122807017543857,15.0,-12.0,32.0,44.0,29.0,0.5,15.0,-12.0,33.0,45.0,29.0,0.47540983606557374,15.0,-14.0,34.0,48.0,32.0,0.5079365079365079,15.0,-13.0,36.0,49.0,32.0,0.5,15.0,-14.0,36.0,50.0,35.0,0.5384615384615384,14.0,-13.0,38.0,51.0,35.0,0.5147058823529411,14.0,-15.0,40.0,55.0,35.0,0.49295774647887325,14.0,-16.0,41.0,57.0,35.0,0.4794520547945205,15.0,-19.0,42.0,61.0
2010/2011,Willem II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-3.0,0.0,3.0,0.0,0.0,18.0,-5.0,3.0,8.0,0.0,0.0,18.0,-8.0,3.0,11.0,0.0,0.0,18.0,-11.0,3.0,14.0,0.0,0.0,18.0,-13.0,3.0,16.0,0.0,0.0,18.0,-15.0,5.0,20.0,0.0,0.0,18.0,-16.0,6.0,22.0,1.0,0.05555555555555555,18.0,-16.0,6.0,22.0,1.0,0.047619047619047616,18.0,-18.0,8.0,26.0,1.0,0.041666666666666664,18.0,-21.0,8.0,29.0,1.0,0.037037037037037035,18.0,-23.0,9.0,32.0,2.0,0.07142857142857142,18.0,-23.0,11.0,34.0,2.0,0.06451612903225806,18.0,-26.0,12.0,38.0,2.0,0.06060606060606061,18.0,-27.0,12.0,39.0,2.0,0.058823529411764705,18.0,-32.0,12.0,44.0,3.0,0.08823529411764706,18.0,-32.0,13.0,45.0,4.0,0.10810810810810811,18.0,-32.0,14.0,46.0,4.0,0.10526315789473684,18.0,-34.0,15.0,49.0,4.0,0.0975609756097561,18.0,-35.0,16.0,51.0,7.0,0.1590909090909091,18.0,-34.0,17.0,51.0,7.0,0.14893617021276595,18.0,-35.0,18.0,53.0,7.0,0.14893617021276595,18.0,-41.0,19.0,60.0,8.0,0.16,18.0,-41.0,22.0,63.0,8.0,0.1509433962264151,18.0,-45.0,22.0,67.0,11.0,0.2037037037037037,18.0,-44.0,26.0,70.0,11.0,0.19298245614035087,18.0,-45.0,27.0,72.0,11.0,0.1896551724137931,18.0,-47.0,28.0,75.0,12.0,0.19672131147540983,18.0,-47.0,28.0,75.0,12.0,0.19047619047619047,18.0,-48.0,32.0,80.0,12.0,0.1875,18.0,-52.0,34.0,86.0,12.0,0.18461538461538463,18.0,-57.0,35.0,92.0,15.0,0.22058823529411764,18.0,-56.0,37.0,93.0,15.0,0.2112676056338028,18.0,-60.0,37.0,97.0,15.0,0.2054794520547945,18.0,-61.0,37.0,98.0
2010/2011,SC Heerenveen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.0,1.0,3.0,1.0,0.16666666666666666,15.0,-2.0,1.0,3.0,4.0,0.4444444444444444,10.0,0.0,4.0,4.0,5.0,0.5,10.0,0.0,6.0,6.0,8.0,0.6153846153846154,7.0,1.0,8.0,7.0,8.0,0.5,8.0,0.0,10.0,10.0,9.0,0.5294117647058824,10.0,0.0,12.0,12.0,10.0,0.5555555555555556,10.0,0.0,12.0,12.0,10.0,0.47619047619047616,10.0,-1.0,12.0,13.0,13.0,0.5416666666666666,9.0,1.0,14.0,13.0,13.0,0.48148148148148145,10.0,-1.0,15.0,16.0,16.0,0.5714285714285714,9.0,1.0,17.0,16.0,19.0,0.6129032258064516,9.0,2.0,20.0,18.0,20.0,0.6060606060606061,9.0,2.0,22.0,20.0,23.0,0.6764705882352942,8.0,7.0,27.0,20.0,24.0,0.7058823529411765,8.0,7.0,29.0,22.0,24.0,0.6486486486486487,10.0,6.0,30.0,24.0,27.0,0.7105263157894737,8.0,10.0,36.0,26.0,30.0,0.7317073170731707,7.0,14.0,40.0,26.0,30.0,0.6818181818181818,9.0,12.0,41.0,29.0,30.0,0.6382978723404256,9.0,9.0,42.0,33.0,31.0,0.6595744680851063,9.0,9.0,42.0,33.0,34.0,0.68,9.0,11.0,44.0,33.0,34.0,0.6415094339622641,9.0,9.0,44.0,35.0,34.0,0.6296296296296297,9.0,8.0,47.0,39.0,34.0,0.5964912280701754,9.0,7.0,47.0,40.0,35.0,0.603448275862069,9.0,7.0,48.0,41.0,35.0,0.5737704918032787,11.0,5.0,50.0,45.0,35.0,0.5555555555555556,12.0,4.0,52.0,48.0,36.0,0.5625,13.0,4.0,54.0,50.0,39.0,0.6,11.0,7.0,57.0,50.0,40.0,0.5882352941176471,11.0,7.0,59.0,52.0,40.0,0.5633802816901409,12.0,6.0,60.0,54.0,41.0,0.5616438356164384,12.0,6.0,60.0,54.0
2011/2012,ADO Den Haag,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,10.0,0.0,0.0,0.0,1.0,0.16666666666666666,13.0,-2.0,2.0,4.0,1.0,0.1111111111111111,17.0,-5.0,2.0,7.0,4.0,0.3333333333333333,12.0,-2.0,5.0,7.0,4.0,0.3076923076923077,14.0,-3.0,5.0,8.0,4.0,0.26666666666666666,16.0,-6.0,7.0,13.0,7.0,0.3888888888888889,13.0,-4.0,9.0,13.0,10.0,0.47619047619047616,11.0,-1.0,12.0,13.0,10.0,0.45454545454545453,14.0,-4.0,13.0,17.0,13.0,0.52,10.0,-3.0,14.0,17.0,13.0,0.4642857142857143,11.0,-7.0,14.0,21.0,13.0,0.41935483870967744,14.0,-10.0,14.0,24.0,14.0,0.4375,14.0,-10.0,16.0,26.0,15.0,0.42857142857142855,14.0,-10.0,17.0,27.0,18.0,0.5142857142857142,12.0,-7.0,20.0,27.0,21.0,0.5526315789473685,9.0,-5.0,22.0,27.0,21.0,0.5526315789473685,11.0,-9.0,22.0,31.0,22.0,0.5641025641025641,10.0,-9.0,25.0,34.0,22.0,0.5365853658536586,13.0,-11.0,25.0,36.0,22.0,0.5238095238095238,14.0,-17.0,25.0,42.0,23.0,0.5111111111111111,13.0,-17.0,26.0,43.0,24.0,0.5333333333333333,13.0,-17.0,27.0,44.0,24.0,0.5,15.0,-21.0,27.0,48.0,25.0,0.49019607843137253,15.0,-21.0,27.0,48.0,28.0,0.5384615384615384,14.0,-19.0,29.0,48.0,28.0,0.5283018867924528,15.0,-21.0,29.0,50.0,29.0,0.5178571428571429,15.0,-21.0,30.0,51.0,29.0,0.5,15.0,-22.0,30.0,52.0,32.0,0.5245901639344263,14.0,-19.0,33.0,52.0,32.0,0.5,14.0,-20.0,33.0,53.0,32.0,0.47761194029850745,14.0,-21.0,34.0,55.0,32.0,0.45714285714285713,15.0,-22.0,35.0,57.0,32.0,0.4383561643835616,15.0,-27.0,35.0,62.0,32.0,0.42105263157894735,15.0,-29.0,38.0,67.0
2011/2012,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,7.0,9.0,2.0,7.0,0.7777777777777778,2.0,7.0,11.0,4.0,10.0,0.8333333333333334,2.0,10.0,15.0,5.0,13.0,1.0,1.0,11.0,18.0,7.0,14.0,0.9333333333333333,3.0,11.0,20.0,9.0,15.0,0.8333333333333334,3.0,11.0,21.0,10.0,15.0,0.7142857142857143,4.0,10.0,21.0,11.0,16.0,0.7272727272727273,6.0,10.0,23.0,13.0,17.0,0.68,6.0,10.0,24.0,14.0,20.0,0.7142857142857143,5.0,14.0,28.0,14.0,20.0,0.6451612903225806,5.0,12.0,32.0,20.0,21.0,0.65625,4.0,12.0,34.0,22.0,24.0,0.6857142857142857,4.0,15.0,37.0,22.0,27.0,0.7714285714285715,4.0,18.0,41.0,23.0,30.0,0.7894736842105263,4.0,19.0,42.0,23.0,33.0,0.868421052631579,4.0,23.0,46.0,23.0,34.0,0.8717948717948718,4.0,23.0,47.0,24.0,34.0,0.8292682926829268,4.0,21.0,49.0,28.0,34.0,0.8095238095238095,6.0,19.0,49.0,30.0,37.0,0.8222222222222222,6.0,21.0,51.0,30.0,40.0,0.8888888888888888,6.0,24.0,55.0,31.0,43.0,0.8958333333333334,5.0,27.0,59.0,32.0,46.0,0.9019607843137255,4.0,30.0,63.0,33.0,49.0,0.9423076923076923,3.0,33.0,66.0,33.0,52.0,0.9811320754716981,2.0,35.0,68.0,33.0,55.0,0.9821428571428571,2.0,37.0,70.0,33.0,58.0,1.0,1.0,43.0,76.0,33.0,61.0,1.0,1.0,48.0,81.0,33.0,64.0,1.0,1.0,50.0,84.0,34.0,67.0,1.0,1.0,52.0,86.0,34.0,70.0,1.0,1.0,53.0,88.0,35.0,73.0,1.0,1.0,55.0,90.0,35.0,76.0,1.0,1.0,57.0,93.0,36.0
2011/2012,AZ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.5,8.0,0.0,3.0,3.0,6.0,0.6666666666666666,5.0,4.0,7.0,3.0,9.0,0.75,4.0,7.0,10.0,3.0,12.0,0.9230769230769231,2.0,11.0,14.0,3.0,15.0,1.0,2.0,12.0,16.0,4.0,18.0,1.0,1.0,13.0,18.0,5.0,21.0,1.0,1.0,15.0,21.0,6.0,22.0,1.0,1.0,15.0,23.0,8.0,25.0,1.0,1.0,16.0,24.0,8.0,28.0,1.0,1.0,17.0,25.0,8.0,31.0,1.0,1.0,20.0,28.0,8.0,32.0,1.0,1.0,20.0,28.0,8.0,35.0,1.0,1.0,22.0,30.0,8.0,35.0,1.0,1.0,18.0,31.0,13.0,38.0,1.0,1.0,22.0,35.0,13.0,38.0,1.0,1.0,21.0,36.0,15.0,39.0,1.0,1.0,21.0,37.0,16.0,39.0,0.9512195121951219,3.0,19.0,37.0,18.0,42.0,1.0,3.0,25.0,43.0,18.0,45.0,1.0,2.0,27.0,45.0,18.0,45.0,1.0,3.0,24.0,45.0,21.0,46.0,0.9583333333333334,3.0,24.0,48.0,24.0,49.0,0.9607843137254902,2.0,26.0,51.0,25.0,52.0,1.0,1.0,28.0,53.0,25.0,53.0,1.0,1.0,28.0,53.0,25.0,56.0,1.0,1.0,29.0,54.0,25.0,57.0,0.9827586206896551,2.0,29.0,56.0,27.0,58.0,0.9508196721311475,2.0,29.0,58.0,29.0,58.0,0.90625,2.0,28.0,60.0,32.0,61.0,0.9104477611940298,2.0,29.0,62.0,33.0,61.0,0.8714285714285714,4.0,28.0,62.0,34.0,62.0,0.8493150684931506,5.0,28.0,63.0,35.0,65.0,0.8552631578947368,4.0,29.0,64.0,35.0
2011/2012,De Graafschap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-3.0,1.0,4.0,1.0,0.16666666666666666,14.0,-3.0,3.0,6.0,2.0,0.2222222222222222,13.0,-3.0,4.0,7.0,2.0,0.16666666666666666,14.0,-6.0,4.0,10.0,5.0,0.38461538461538464,13.0,-5.0,5.0,10.0,5.0,0.3333333333333333,14.0,-9.0,5.0,14.0,5.0,0.2777777777777778,16.0,-10.0,7.0,17.0,5.0,0.23809523809523808,16.0,-12.0,7.0,19.0,6.0,0.2727272727272727,16.0,-12.0,8.0,20.0,9.0,0.36,15.0,-10.0,11.0,21.0,9.0,0.32142857142857145,16.0,-11.0,11.0,22.0,9.0,0.2903225806451613,16.0,-15.0,11.0,26.0,9.0,0.28125,16.0,-17.0,12.0,29.0,12.0,0.34285714285714286,16.0,-16.0,14.0,30.0,12.0,0.34285714285714286,16.0,-17.0,15.0,32.0,12.0,0.3157894736842105,16.0,-21.0,15.0,36.0,12.0,0.3157894736842105,16.0,-23.0,16.0,39.0,12.0,0.3076923076923077,17.0,-25.0,16.0,41.0,13.0,0.3170731707317073,16.0,-25.0,17.0,42.0,13.0,0.30952380952380953,17.0,-26.0,18.0,44.0,13.0,0.28888888888888886,18.0,-29.0,19.0,48.0,13.0,0.28888888888888886,18.0,-32.0,20.0,52.0,16.0,0.3333333333333333,17.0,-30.0,22.0,52.0,16.0,0.3137254901960784,17.0,-32.0,22.0,54.0,16.0,0.3076923076923077,17.0,-34.0,22.0,56.0,16.0,0.3018867924528302,18.0,-35.0,22.0,57.0,16.0,0.2857142857142857,18.0,-38.0,22.0,60.0,16.0,0.27586206896551724,18.0,-40.0,22.0,62.0,19.0,0.3114754098360656,17.0,-37.0,25.0,62.0,19.0,0.296875,17.0,-39.0,26.0,65.0,19.0,0.2835820895522388,17.0,-40.0,28.0,68.0,20.0,0.2857142857142857,17.0,-40.0,29.0,69.0,21.0,0.2876712328767123,17.0,-40.0,31.0,71.0,24.0,0.3157894736842105,17.0,-38.0,36.0,74.0
2011/2012,FC Groningen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1.0,1.0,2.0,3.0,0.5,7.0,1.0,5.0,4.0,4.0,0.4444444444444444,8.0,1.0,7.0,6.0,4.0,0.3333333333333333,11.0,-2.0,7.0,9.0,4.0,0.3076923076923077,15.0,-5.0,7.0,12.0,7.0,0.4666666666666667,10.0,-3.0,9.0,12.0,10.0,0.5555555555555556,8.0,-2.0,12.0,14.0,13.0,0.6190476190476191,8.0,-1.0,13.0,14.0,13.0,0.5909090909090909,8.0,-2.0,14.0,16.0,14.0,0.56,9.0,-2.0,15.0,17.0,17.0,0.6071428571428571,8.0,4.0,21.0,17.0,18.0,0.5806451612903226,7.0,4.0,22.0,18.0,21.0,0.65625,7.0,5.0,24.0,19.0,21.0,0.6,8.0,0.0,25.0,25.0,22.0,0.6285714285714286,8.0,0.0,28.0,28.0,23.0,0.6052631578947368,8.0,0.0,28.0,28.0,26.0,0.6842105263157895,8.0,1.0,29.0,28.0,29.0,0.7435897435897436,8.0,2.0,31.0,29.0,29.0,0.7073170731707317,8.0,-1.0,32.0,33.0,29.0,0.6904761904761905,8.0,-4.0,32.0,36.0,29.0,0.6444444444444445,9.0,-6.0,32.0,38.0,32.0,0.7111111111111111,8.0,-3.0,35.0,38.0,32.0,0.6666666666666666,8.0,-7.0,35.0,42.0,32.0,0.6274509803921569,8.0,-8.0,35.0,43.0,32.0,0.6153846153846154,9.0,-10.0,36.0,46.0,32.0,0.6037735849056604,11.0,-12.0,37.0,49.0,35.0,0.625,9.0,-11.0,38.0,49.0,35.0,0.603448275862069,11.0,-13.0,39.0,52.0,35.0,0.5737704918032787,12.0,-16.0,39.0,55.0,35.0,0.546875,13.0,-17.0,39.0,56.0,35.0,0.5223880597014925,13.0,-19.0,39.0,58.0,36.0,0.5142857142857142,13.0,-19.0,40.0,59.0,37.0,0.5068493150684932,13.0,-19.0,41.0,60.0,37.0,0.4868421052631579,14.0,-20.0,41.0,61.0
2011/2012,FC Twente,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,6.0,1.0,3.0,3.0,3.0,0.0,9.0,1.0,1.0,7.0,8.0,1.0,12.0,1.0,1.0,10.0,12.0,2.0,12.0,0.9230769230769231,3.0,9.0,13.0,4.0,15.0,1.0,1.0,12.0,18.0,6.0,16.0,0.8888888888888888,2.0,12.0,19.0,7.0,17.0,0.8095238095238095,3.0,12.0,21.0,9.0,20.0,0.9090909090909091,3.0,16.0,25.0,9.0,21.0,0.84,3.0,16.0,26.0,10.0,22.0,0.7857142857142857,3.0,16.0,28.0,12.0,25.0,0.8064516129032258,2.0,20.0,32.0,12.0,26.0,0.8125,3.0,20.0,33.0,13.0,27.0,0.7714285714285715,3.0,20.0,33.0,13.0,30.0,0.8571428571428571,3.0,24.0,39.0,15.0,33.0,0.868421052631579,3.0,26.0,41.0,15.0,33.0,0.868421052631579,3.0,25.0,43.0,18.0,36.0,0.9230769230769231,3.0,30.0,48.0,18.0,39.0,0.9512195121951219,2.0,33.0,52.0,19.0,42.0,1.0,1.0,34.0,54.0,20.0,42.0,0.9333333333333333,3.0,33.0,56.0,23.0,45.0,1.0,1.0,36.0,60.0,24.0,48.0,1.0,1.0,37.0,61.0,24.0,51.0,1.0,1.0,41.0,67.0,26.0,51.0,0.9807692307692307,2.0,39.0,68.0,29.0,51.0,0.9622641509433962,3.0,37.0,68.0,31.0,52.0,0.9285714285714286,3.0,37.0,69.0,32.0,55.0,0.9482758620689655,3.0,39.0,71.0,32.0,56.0,0.9180327868852459,3.0,39.0,73.0,34.0,57.0,0.890625,4.0,39.0,75.0,36.0,60.0,0.8955223880597015,4.0,40.0,76.0,36.0,60.0,0.8571428571428571,6.0,39.0,77.0,38.0,60.0,0.821917808219178,6.0,38.0,80.0,42.0,60.0,0.7894736842105263,6.0,36.0,82.0,46.0
2011/2012,FC Utrecht,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,11.0,0.0,0.0,0.0,2.0,0.3333333333333333,11.0,0.0,2.0,2.0,2.0,0.2222222222222222,12.0,-1.0,3.0,4.0,5.0,0.4166666666666667,9.0,1.0,6.0,5.0,8.0,0.6153846153846154,7.0,2.0,9.0,7.0,9.0,0.6,8.0,2.0,11.0,9.0,9.0,0.5,9.0,1.0,11.0,10.0,12.0,0.5714285714285714,9.0,4.0,14.0,10.0,12.0,0.5454545454545454,10.0,3.0,14.0,11.0,12.0,0.48,12.0,0.0,15.0,15.0,12.0,0.42857142857142855,13.0,-2.0,16.0,18.0,15.0,0.4838709677419355,11.0,0.0,22.0,22.0,16.0,0.5,11.0,0.0,24.0,24.0,16.0,0.45714285714285713,12.0,-2.0,24.0,26.0,16.0,0.45714285714285713,13.0,-6.0,26.0,32.0,17.0,0.4473684210526316,13.0,-6.0,28.0,34.0,17.0,0.4473684210526316,14.0,-7.0,28.0,35.0,18.0,0.46153846153846156,14.0,-7.0,29.0,36.0,18.0,0.43902439024390244,15.0,-9.0,29.0,38.0,21.0,0.5,15.0,-7.0,31.0,38.0,22.0,0.4888888888888889,14.0,-7.0,32.0,39.0,25.0,0.5555555555555556,11.0,-4.0,35.0,39.0,25.0,0.5208333333333334,13.0,-5.0,35.0,40.0,26.0,0.5098039215686274,13.0,-5.0,35.0,40.0,27.0,0.5192307692307693,15.0,-5.0,36.0,41.0,30.0,0.5660377358490566,13.0,-3.0,39.0,42.0,30.0,0.5357142857142857,13.0,-5.0,40.0,45.0,33.0,0.5689655172413793,12.0,-4.0,43.0,47.0,33.0,0.5409836065573771,13.0,-7.0,43.0,50.0,36.0,0.5625,12.0,-5.0,47.0,52.0,39.0,0.582089552238806,12.0,-3.0,49.0,52.0,39.0,0.5571428571428572,12.0,-5.0,50.0,55.0,40.0,0.547945205479452,11.0,-5.0,52.0,57.0,43.0,0.5657894736842105,11.0,-3.0,55.0,58.0
2011/2012,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,6.0,1.0,2.0,5.0,5.0,0.0,7.0,0.7777777777777778,3.0,5.0,6.0,1.0,8.0,0.6666666666666666,5.0,5.0,8.0,3.0,11.0,0.8461538461538461,4.0,7.0,11.0,4.0,14.0,0.9333333333333333,4.0,11.0,15.0,4.0,14.0,0.7777777777777778,5.0,10.0,16.0,6.0,14.0,0.6666666666666666,5.0,7.0,16.0,9.0,17.0,0.7727272727272727,4.0,11.0,20.0,9.0,18.0,0.72,4.0,11.0,21.0,10.0,18.0,0.6428571428571429,6.0,5.0,21.0,16.0,18.0,0.5806451612903226,8.0,4.0,21.0,17.0,21.0,0.65625,5.0,8.0,25.0,17.0,24.0,0.6857142857142857,5.0,9.0,27.0,18.0,27.0,0.7714285714285715,5.0,11.0,29.0,18.0,28.0,0.7368421052631579,6.0,11.0,31.0,20.0,31.0,0.8157894736842105,5.0,12.0,34.0,22.0,31.0,0.7948717948717948,6.0,11.0,35.0,24.0,34.0,0.8292682926829268,6.0,13.0,39.0,26.0,37.0,0.8809523809523809,5.0,15.0,41.0,26.0,40.0,0.8888888888888888,5.0,17.0,44.0,27.0,41.0,0.9111111111111111,5.0,17.0,45.0,28.0,41.0,0.8541666666666666,6.0,16.0,47.0,31.0,44.0,0.8627450980392157,6.0,17.0,48.0,31.0,45.0,0.8653846153846154,6.0,17.0,49.0,32.0,48.0,0.9056603773584906,5.0,19.0,51.0,32.0,51.0,0.9107142857142857,5.0,22.0,54.0,32.0,54.0,0.9310344827586207,5.0,24.0,57.0,33.0,55.0,0.9016393442622951,4.0,24.0,57.0,33.0,58.0,0.90625,3.0,27.0,60.0,33.0,61.0,0.9104477611940298,3.0,28.0,62.0,34.0,64.0,0.9142857142857143,2.0,29.0,63.0,34.0,67.0,0.9178082191780822,2.0,32.0,67.0,35.0,70.0,0.9210526315789473,2.0,33.0,70.0,37.0
2011/2012,Heracles Almelo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,6.0,0.0,2.0,2.0,4.0,0.6666666666666666,6.0,1.0,4.0,3.0,5.0,0.5555555555555556,7.0,1.0,5.0,4.0,5.0,0.4166666666666667,10.0,0.0,6.0,6.0,5.0,0.38461538461538464,11.0,-1.0,8.0,9.0,6.0,0.4,12.0,-1.0,10.0,11.0,7.0,0.3888888888888889,11.0,-1.0,11.0,12.0,10.0,0.47619047619047616,10.0,1.0,13.0,12.0,13.0,0.5909090909090909,7.0,2.0,15.0,13.0,16.0,0.64,7.0,4.0,17.0,13.0,16.0,0.5714285714285714,9.0,3.0,17.0,14.0,16.0,0.5161290322580645,9.0,0.0,18.0,18.0,17.0,0.53125,9.0,0.0,19.0,19.0,17.0,0.4857142857142857,11.0,-2.0,20.0,22.0,20.0,0.5714285714285714,10.0,5.0,27.0,22.0,20.0,0.5263157894736842,11.0,3.0,27.0,24.0,20.0,0.5263157894736842,12.0,2.0,27.0,25.0,20.0,0.5128205128205128,12.0,1.0,28.0,27.0,23.0,0.5609756097560976,10.0,4.0,31.0,27.0,24.0,0.5714285714285714,10.0,4.0,32.0,28.0,27.0,0.6,10.0,5.0,35.0,30.0,30.0,0.6666666666666666,10.0,6.0,37.0,31.0,30.0,0.625,10.0,4.0,38.0,34.0,30.0,0.5882352941176471,11.0,2.0,39.0,37.0,30.0,0.5769230769230769,11.0,0.0,39.0,39.0,30.0,0.5660377358490566,12.0,-2.0,39.0,41.0,33.0,0.5892857142857143,12.0,0.0,42.0,42.0,33.0,0.5689655172413793,13.0,-6.0,42.0,48.0,36.0,0.5901639344262295,11.0,-5.0,44.0,49.0,37.0,0.578125,11.0,-5.0,45.0,50.0,40.0,0.5970149253731343,10.0,-4.0,48.0,52.0,40.0,0.5714285714285714,11.0,-6.0,50.0,56.0,40.0,0.547945205479452,12.0,-9.0,51.0,60.0,40.0,0.5263157894736842,12.0,-10.0,52.0,62.0
